time,idx,temp_c,sm_mhz,power_w,fan_pct,throttle_hex
23:57:53,0,79,1897,151.52,93,0x0000000000000000
23:57:53,1,68,1935,132.94,83,0x0000000000000000
23:57:53,2,69,1927,135.43,85,0x0000000000000000
23:57:53,3,66,1950,136.90,81,0x0000000000000000
23:58:03,0,79,1897,151.09,93,0x0000000000000000
23:58:03,1,68,1935,131.95,83,0x0000000000000000
23:58:03,2,69,1927,134.41,85,0x0000000000000000
23:58:03,3,65,1950,136.20,81,0x0000000000000000
23:58:13,0,78,1897,150.99,94,0x0000000000000000
23:58:13,1,68,1935,132.38,83,0x0000000000000000
23:58:13,2,70,1927,135.14,85,0x0000000000000000
23:58:13,3,66,1950,137.42,81,0x0000000000000000
23:58:23,0,79,1897,147.79,93,0x0000000000000000
23:58:23,1,68,1935,128.43,83,0x0000000000000000
23:58:23,2,69,1927,130.33,85,0x0000000000000000
23:58:23,3,65,1950,132.04,81,0x0000000000000000
23:58:34,0,79,1890,151.80,94,0x0000000000000000
23:58:34,1,69,1935,133.09,83,0x0000000000000000
23:58:34,2,70,1927,135.37,85,0x0000000000000000
23:58:34,3,66,1950,136.87,81,0x0000000000000000
23:58:44,0,79,1890,151.82,94,0x0000000000000000
23:58:44,1,69,1935,132.79,83,0x0000000000000000
23:58:44,2,70,1927,135.02,85,0x0000000000000000
23:58:44,3,66,1950,136.77,81,0x0000000000000000
23:58:54,0,79,1890,151.53,94,0x0000000000000004
23:58:54,1,69,1935,132.41,83,0x0000000000000000
23:58:54,2,70,1927,134.73,85,0x0000000000000000
23:58:54,3,66,1950,136.66,81,0x0000000000000000
23:59:04,0,73,1897,61.51,94,0x0000000000000000
23:59:04,1,63,1935,52.28,84,0x0000000000000000
23:59:04,2,64,1927,52.41,85,0x0000000000000000
23:59:04,3,61,1950,55.83,81,0x0000000000000000
23:59:14,0,66,210,23.78,93,0x0000000000000001
23:59:14,1,57,210,19.61,83,0x0000000000000001
23:59:14,2,58,210,19.04,84,0x0000000000000001
23:59:14,3,55,210,22.14,81,0x0000000000000001
