time,idx,temp_c,sm_mhz,power_w,fan_pct,throttle_hex
10:54:06,1,66,1942,134.75,81,0x0000000000000000
10:54:06,2,64,1950,135.48,80,0x0000000000000000
10:54:06,3,71,1927,140.07,87,0x0000000000000000
10:54:16,0,75,1897,153.02,91,0x0000000000000000
10:54:16,1,66,1942,133.12,81,0x0000000000000000
10:54:16,2,64,1950,135.77,80,0x0000000000000000
10:54:16,3,71,1927,139.51,86,0x0000000000000000
10:54:27,0,74,1897,149.14,91,0x0000000000000000
10:54:27,1,66,1942,134.85,81,0x0000000000000000
10:54:27,2,64,1950,138.61,80,0x0000000000000000
10:54:27,3,71,1927,139.76,87,0x0000000000000000
10:54:37,0,76,1897,149.38,91,0x0000000000000000
10:54:37,1,66,1942,130.42,81,0x0000000000000000
10:54:37,2,63,1950,133.89,80,0x0000000000000000
10:54:37,3,71,1927,135.26,87,0x0000000000000000
10:54:47,0,75,1897,152.12,91,0x0000000000000000
10:54:47,1,66,1942,133.23,81,0x0000000000000000
10:54:47,2,64,1950,138.24,80,0x0000000000000000
10:54:47,3,71,1927,137.37,86,0x0000000000000000
10:54:57,0,75,1897,149.13,91,0x0000000000000000
10:54:57,1,65,1942,130.33,81,0x0000000000000000
10:54:57,2,64,1950,134.02,80,0x0000000000000000
10:54:57,3,71,1927,135.11,87,0x0000000000000000
10:55:07,0,75,1897,152.64,91,0x0000000000000000
10:55:07,1,66,1942,130.50,81,0x0000000000000000
10:55:07,2,63,1950,133.85,80,0x0000000000000000
10:55:07,3,71,1927,135.45,87,0x0000000000000000
10:55:17,0,76,1897,149.24,91,0x0000000000000000
10:55:17,1,66,1942,134.23,82,0x0000000000000000
10:55:17,2,64,1950,137.99,80,0x0000000000000000
10:55:17,3,71,1927,139.76,87,0x0000000000000000
